schedule_id,group_id,classroom_name,classroom_code,weekday,start_hour,end_hour
3569,4710,DarkKhaki,265,4,6,8
3570,4710,DarkKhaki,265,2,6,8
3571,3961,SlateBlue,428,4,14,16
3572,3961,SlateBlue,428,1,14,16
3573,4647,SaddleBrown,300,1,10,12
3574,4647,SaddleBrown,300,2,10,12
3575,2740,DarkOliveGreen,387,3,11,13
3576,2740,DarkOliveGreen,387,7,11,13
3577,4148,MediumVioletRed,186,3,7,9
3578,4148,MediumVioletRed,186,1,7,9
3579,2354,MediumSpringGreen,122,7,6,8
3580,2354,MediumSpringGreen,122,2,6,8
3581,2142,DarkTurquoise,407,2,19,21
3582,2142,DarkTurquoise,407,3,19,21
3583,1019,Chocolate,341,5,16,18
3584,1019,Chocolate,341,3,16,18
3585,5478,DarkSeaGreen,380,5,20,22
3586,5478,DarkSeaGreen,380,7,20,22
3587,165,Red,103,5,14,16
3588,165,Red,103,4,14,16
3589,270,MediumPurple,495,5,18,20
3590,270,MediumPurple,495,2,18,20
3591,93,Orange,401,1,16,18
3592,93,Orange,401,2,16,18
3593,5365,SeaShell,272,5,11,13
3594,5365,SeaShell,272,7,11,13
3595,4912,Turquoise,311,6,18,20
3596,4912,Turquoise,311,2,18,20
3597,2832,Crimson,228,3,19,21
3598,2832,Crimson,228,1,19,21
3599,2859,MediumSpringGreen,232,2,7,9
3600,2859,MediumSpringGreen,232,3,7,9
3601,4424,MediumSlateBlue,215,3,11,13
3602,4424,MediumSlateBlue,215,2,11,13
3603,4288,PaleGoldenRod,411,5,14,16
3604,4288,PaleGoldenRod,411,4,14,16
3605,417,Tan,108,4,19,21
3606,417,Tan,108,5,19,21
3607,133,Turquoise,237,3,9,11
3608,133,Turquoise,237,1,9,11
3609,4460,YellowGreen,345,5,17,19
3610,4460,YellowGreen,345,1,17,19
3611,5669,SaddleBrown,267,3,13,15
3612,5669,SaddleBrown,267,4,13,15
3613,4280,SpringGreen,429,7,18,20
3614,4280,SpringGreen,429,6,18,20
3615,3624,Fuchsia,354,6,15,17
3616,3624,Fuchsia,354,2,15,17
3617,5337,Lime,104,2,13,15
3618,5337,Lime,104,1,13,15
3619,5373,Orange,485,7,17,19
3620,5373,Orange,485,1,17,19
3621,2948,DarkSlateGray,489,7,16,18
3622,2948,DarkSlateGray,489,2,16,18
3623,5473,Maroon,153,2,12,14
3624,5473,Maroon,153,6,12,14
3625,4622,HoneyDew,449,2,13,15
3626,4622,HoneyDew,449,7,13,15
3627,2952,PeachPuff,388,1,16,18
3628,2952,PeachPuff,388,6,16,18
3629,473,AntiqueWhite,401,6,18,20
3630,473,AntiqueWhite,401,3,18,20
3631,319,MediumSeaGreen,276,2,16,18
3632,319,MediumSeaGreen,276,7,16,18
3633,872,YellowGreen,155,6,12,14
3634,872,YellowGreen,155,4,12,14
3635,1423,Magenta,478,2,10,12
3636,1423,Magenta,478,4,10,12
3637,72,Snow,455,6,11,13
3638,72,Snow,455,2,11,13
3639,4735,DarkMagenta,274,5,14,16
3640,4735,DarkMagenta,274,7,14,16
3641,3485,Aquamarine,167,2,18,20
3642,3485,Aquamarine,167,4,18,20
3643,314,Tomato,152,6,8,10
3644,314,Tomato,152,5,8,10
3645,192,White,292,6,12,14
3646,192,White,292,3,12,14
3647,1770,Wheat,203,3,10,12
3648,1770,Wheat,203,7,10,12
3649,105,Tomato,201,1,13,15
3650,105,Tomato,201,7,13,15
3651,14,Gold,419,3,7,9
3652,14,Gold,419,4,7,9
3653,830,Gold,216,4,16,18
3654,830,Gold,216,6,16,18
3655,463,MediumTurquoise,338,2,16,18
3656,463,MediumTurquoise,338,1,16,18
3657,2172,RosyBrown,146,2,19,21
3658,2172,RosyBrown,146,7,19,21
3659,1611,Tomato,471,2,15,17
3660,1611,Tomato,471,5,15,17
3661,560,Peru,300,3,11,13
3662,560,Peru,300,5,11,13
3663,2396,MediumVioletRed,304,1,15,17
3664,2396,MediumVioletRed,304,2,15,17
3665,3703,BlueViolet,185,5,15,17
3666,3703,BlueViolet,185,1,15,17
3667,300,Tan,200,3,8,10
3668,300,Tan,200,6,8,10
3669,3382,LimeGreen,202,5,17,19
3670,3382,LimeGreen,202,6,17,19
3671,2146,CadetBlue,434,5,14,16
3672,2146,CadetBlue,434,7,14,16
3673,4903,Yellow,405,5,8,10
3674,4903,Yellow,405,4,8,10
3675,2229,Green,354,1,8,10
3676,2229,Green,354,4,8,10
3677,4891,Peru,305,5,11,13
3678,4891,Peru,305,1,11,13
3679,819,Chocolate,460,4,16,18
3680,819,Chocolate,460,7,16,18
3681,5664,Gainsboro,437,4,8,10
3682,5664,Gainsboro,437,5,8,10
3683,2263,HotPink,447,3,7,9
3684,2263,HotPink,447,7,7,9
3685,5370,SeaShell,406,2,9,11
3686,5370,SeaShell,406,7,9,11
3687,3600,PaleVioletRed,410,7,8,10
3688,3600,PaleVioletRed,410,1,8,10
3689,3068,Tan,460,6,19,21
3690,3068,Tan,460,5,19,21
3691,4463,DarkSalmon,490,6,7,9
3692,4463,DarkSalmon,490,4,7,9
3693,4190,FloralWhite,310,2,10,12
3694,4190,FloralWhite,310,3,10,12
3695,3387,Tomato,300,2,13,15
3696,3387,Tomato,300,5,13,15
3697,4229,LavenderBlush,463,2,9,11
3698,4229,LavenderBlush,463,1,9,11
3699,574,IndianRed,362,6,17,19
3700,574,IndianRed,362,7,17,19
3701,423,DarkSalmon,233,1,11,13
3702,423,DarkSalmon,233,4,11,13
3703,4813,DarkRed,109,1,7,9
3704,4813,DarkRed,109,4,7,9
3705,3956,DarkSlateGray,426,3,13,15
3706,3956,DarkSlateGray,426,7,13,15
3707,1895,LightSeaGreen,452,5,8,10
3708,1895,LightSeaGreen,452,2,8,10
3709,4704,Aquamarine,365,1,9,11
3710,4704,Aquamarine,365,4,9,11
3711,4723,LightSteelBlue,187,4,8,10
3712,4723,LightSteelBlue,187,6,8,10
3713,2309,SlateBlue,116,1,14,16
3714,2309,SlateBlue,116,7,14,16
3715,112,DarkViolet,169,4,7,9
3716,112,DarkViolet,169,2,7,9
3717,1553,Tan,225,1,9,11
3718,1553,Tan,225,5,9,11
3719,2683,DarkGoldenRod,221,7,10,12
3720,2683,DarkGoldenRod,221,3,10,12
3721,784,Peru,125,2,15,17
3722,784,Peru,125,5,15,17
3723,2669,Peru,138,2,10,12
3724,2669,Peru,138,4,10,12
3725,5377,SpringGreen,435,5,18,20
3726,5377,SpringGreen,435,2,18,20
3727,1831,White,250,3,14,16
3728,1831,White,250,4,14,16
3729,915,LightCyan,207,4,19,21
3730,915,LightCyan,207,7,19,21
3731,3410,OrangeRed,295,3,7,9
3732,3410,OrangeRed,295,6,7,9
3733,1885,LightYellow,107,3,16,18
3734,1885,LightYellow,107,7,16,18
3735,4242,SeaGreen,436,2,7,9
3736,4242,SeaGreen,436,1,7,9
3737,827,Navy,147,5,16,18
3738,827,Navy,147,6,16,18
3739,2791,HoneyDew,120,5,6,8
3740,2791,HoneyDew,120,3,6,8
3741,5723,LightSlateGray,370,1,8,10
3742,5723,LightSlateGray,370,3,8,10
3743,3017,GoldenRod,465,5,16,18
3744,3017,GoldenRod,465,2,16,18
3745,720,PapayaWhip,132,6,19,21
3746,720,PapayaWhip,132,5,19,21
3747,5296,Beige,332,5,9,11
3748,5296,Beige,332,4,9,11
3749,5280,LightGreen,113,7,17,19
3750,5280,LightGreen,113,4,17,19
3751,1960,SpringGreen,312,4,12,14
3752,1960,SpringGreen,312,6,12,14
3753,2441,IndianRed,212,6,7,9
3754,2441,IndianRed,212,1,7,9
3755,628,Salmon,347,6,14,16
3756,628,Salmon,347,7,14,16
3757,642,PaleGreen,421,5,15,17
3758,642,PaleGreen,421,2,15,17
3759,2006,Brown,354,3,9,11
3760,2006,Brown,354,2,9,11
3761,380,DarkBlue,135,2,15,17
3762,380,DarkBlue,135,4,15,17
3763,4046,LightYellow,161,4,8,10
3764,4046,LightYellow,161,6,8,10
3765,3941,White,352,1,8,10
3766,3941,White,352,6,8,10
3767,5749,DarkGray,383,2,10,12
3768,5749,DarkGray,383,1,10,12
3769,3971,Tomato,403,5,6,8
3770,3971,Tomato,403,4,6,8
3771,3210,DarkKhaki,295,2,8,10
3772,3210,DarkKhaki,295,4,8,10
3773,1673,SpringGreen,369,2,8,10
3774,1673,SpringGreen,369,3,8,10
3775,1192,WhiteSmoke,343,5,19,21
3776,1192,WhiteSmoke,343,7,19,21
3777,2181,OldLace,157,4,6,8
3778,2181,OldLace,157,1,6,8
3779,4949,LightSeaGreen,208,6,14,16
3780,4949,LightSeaGreen,208,4,14,16
3781,2843,DarkGray,384,2,10,12
3782,2843,DarkGray,384,5,10,12
3783,2059,HotPink,393,7,13,15
3784,2059,HotPink,393,1,13,15
3785,573,AntiqueWhite,314,6,13,15
3786,573,AntiqueWhite,314,2,13,15
3787,2007,PeachPuff,227,1,20,22
3788,2007,PeachPuff,227,4,20,22
3789,5517,MediumPurple,480,6,9,11
3790,5517,MediumPurple,480,2,9,11
3791,4781,Teal,117,2,7,9
3792,4781,Teal,117,3,7,9
3793,4401,Sienna,174,4,10,12
3794,4401,Sienna,174,6,10,12
3795,900,Brown,254,6,15,17
3796,900,Brown,254,3,15,17
3797,240,DarkOliveGreen,169,6,14,16
3798,240,DarkOliveGreen,169,7,14,16
3799,151,LightCoral,327,2,17,19
3800,151,LightCoral,327,6,17,19
3801,5157,Pink,214,7,19,21
3802,5157,Pink,214,2,19,21
3803,2958,OldLace,125,5,9,11
3804,2958,OldLace,125,3,9,11
3805,2769,BlanchedAlmond,141,6,15,17
3806,2769,BlanchedAlmond,141,3,15,17
3807,1947,DarkCyan,488,5,8,10
3808,1947,DarkCyan,488,7,8,10
3809,2680,Tan,458,3,13,15
3810,2680,Tan,458,6,13,15
3811,1743,SaddleBrown,259,4,13,15
3812,1743,SaddleBrown,259,1,13,15
3813,5743,LimeGreen,444,6,13,15
3814,5743,LimeGreen,444,2,13,15
3815,1505,DarkSalmon,275,2,8,10
3816,1505,DarkSalmon,275,3,8,10
3817,1524,CornflowerBlue,348,2,6,8
3818,1524,CornflowerBlue,348,4,6,8
3819,4676,MediumAquaMarine,146,4,8,10
3820,4676,MediumAquaMarine,146,7,8,10
3821,3686,LightSalmon,483,1,20,22
3822,3686,LightSalmon,483,4,20,22
3823,4487,Cornsilk,486,3,11,13
3824,4487,Cornsilk,486,7,11,13
3825,1868,HotPink,263,5,10,12
3826,1868,HotPink,263,7,10,12
3827,245,Chocolate,287,5,10,12
3828,245,Chocolate,287,1,10,12
3829,3615,LightSteelBlue,407,7,16,18
3830,3615,LightSteelBlue,407,3,16,18
3831,4969,Azure,418,3,13,15
3832,4969,Azure,418,1,13,15
3833,4601,DarkOliveGreen,115,4,20,22
3834,4601,DarkOliveGreen,115,1,20,22
3835,4015,LightSkyBlue,445,4,16,18
3836,4015,LightSkyBlue,445,7,16,18
3837,303,IndianRed,329,7,14,16
3838,303,IndianRed,329,2,14,16
3839,1485,Chocolate,250,6,7,9
3840,1485,Chocolate,250,3,7,9
3841,4904,Peru,280,3,6,8
3842,4904,Peru,280,4,6,8
3843,3817,Orange,227,3,6,8
3844,3817,Orange,227,7,6,8
3845,2945,DarkTurquoise,207,6,8,10
3846,2945,DarkTurquoise,207,2,8,10
3847,932,LightSlateGray,376,1,13,15
3848,932,LightSlateGray,376,6,13,15
3849,4599,DarkTurquoise,476,7,8,10
3850,4599,DarkTurquoise,476,6,8,10
3851,2574,LightSeaGreen,321,2,15,17
3852,2574,LightSeaGreen,321,6,15,17
3853,3578,Aqua,182,1,16,18
3854,3578,Aqua,182,3,16,18
3855,2547,Orchid,210,3,10,12
3856,2547,Orchid,210,4,10,12
3857,1346,LightCoral,190,6,19,21
3858,1346,LightCoral,190,2,19,21
3859,822,AliceBlue,339,3,11,13
3860,822,AliceBlue,339,4,11,13
3861,5630,HoneyDew,372,3,7,9
3862,5630,HoneyDew,372,7,7,9
3863,1506,White,366,2,20,22
3864,1506,White,366,5,20,22
3865,3875,DarkOrchid,403,2,17,19
3866,3875,DarkOrchid,403,3,17,19
3867,2856,DeepSkyBlue,274,4,20,22
3868,2856,DeepSkyBlue,274,5,20,22
3869,120,SpringGreen,406,5,15,17
3870,120,SpringGreen,406,7,15,17
3871,2805,DarkSlateGray,321,2,16,18
3872,2805,DarkSlateGray,321,7,16,18
3873,1196,NavajoWhite,328,7,9,11
3874,1196,NavajoWhite,328,4,9,11
3875,1738,IndianRed,158,5,13,15
3876,1738,IndianRed,158,1,13,15
3877,1695,LightSlateGray,393,1,17,19
3878,1695,LightSlateGray,393,7,17,19
3879,4360,MidnightBlue,359,5,7,9
3880,4360,MidnightBlue,359,6,7,9
3881,4024,PowderBlue,126,4,11,13
3882,4024,PowderBlue,126,3,11,13
3883,4642,DarkViolet,308,4,7,9
3884,4642,DarkViolet,308,3,7,9
3885,4556,SandyBrown,251,7,19,21
3886,4556,SandyBrown,251,5,19,21
3887,2780,LightSteelBlue,110,7,20,22
3888,2780,LightSteelBlue,110,5,20,22
3889,4683,AntiqueWhite,416,2,6,8
3890,4683,AntiqueWhite,416,5,6,8
3891,2296,White,277,3,16,18
3892,2296,White,277,4,16,18
3893,4594,Magenta,344,7,16,18
3894,4594,Magenta,344,1,16,18
3895,239,GhostWhite,208,2,16,18
3896,239,GhostWhite,208,3,16,18
3897,3609,IndianRed,461,6,11,13
3898,3609,IndianRed,461,1,11,13
3899,2151,SeaGreen,408,5,6,8
3900,2151,SeaGreen,408,3,6,8
3901,5566,CadetBlue,474,5,13,15
3902,5566,CadetBlue,474,4,13,15
3903,5568,Sienna,483,2,14,16
3904,5568,Sienna,483,4,14,16
3905,1664,Beige,142,6,14,16
3906,1664,Beige,142,5,14,16
3907,1692,DeepPink,313,5,13,15
3908,1692,DeepPink,313,6,13,15
3909,2304,SeaShell,219,4,20,22
3910,2304,SeaShell,219,3,20,22
3911,3793,Lime,426,1,18,20
3912,3793,Lime,426,7,18,20
3913,5567,LightCoral,213,1,14,16
3914,5567,LightCoral,213,5,14,16
3915,3591,FireBrick,323,1,16,18
3916,3591,FireBrick,323,4,16,18
3917,656,FloralWhite,268,2,13,15
3918,656,FloralWhite,268,4,13,15
3919,2474,Cyan,456,2,15,17
3920,2474,Cyan,456,7,15,17
3921,1259,DeepSkyBlue,464,2,12,14
3922,1259,DeepSkyBlue,464,1,12,14
3923,1963,Sienna,110,1,12,14
3924,1963,Sienna,110,3,12,14
3925,4054,LightGreen,179,3,9,11
3926,4054,LightGreen,179,7,9,11
3927,611,Thistle,200,3,11,13
3928,611,Thistle,200,1,11,13
3929,4899,Indigo,367,4,13,15
3930,4899,Indigo,367,3,13,15
3931,2336,DarkSlateBlue,137,4,13,15
3932,2336,DarkSlateBlue,137,7,13,15
3933,4185,Azure,328,5,13,15
3934,4185,Azure,328,6,13,15
3935,4608,AliceBlue,372,5,15,17
3936,4608,AliceBlue,372,3,15,17
3937,4438,DeepSkyBlue,351,5,17,19
3938,4438,DeepSkyBlue,351,7,17,19
3939,5362,MediumBlue,399,1,19,21
3940,5362,MediumBlue,399,7,19,21
3941,3152,DarkViolet,366,1,20,22
3942,3152,DarkViolet,366,4,20,22
3943,5259,SandyBrown,182,7,15,17
3944,5259,SandyBrown,182,5,15,17
3945,1169,SlateGray,295,7,14,16
3946,1169,SlateGray,295,3,14,16
3947,5023,MediumBlue,441,6,9,11
3948,5023,MediumBlue,441,2,9,11
3949,2383,DarkOrchid,349,7,8,10
3950,2383,DarkOrchid,349,6,8,10
3951,5575,PeachPuff,281,4,7,9
3952,5575,PeachPuff,281,2,7,9
3953,96,SeaGreen,415,3,8,10
3954,96,SeaGreen,415,6,8,10
3955,690,Orange,360,2,19,21
3956,690,Orange,360,1,19,21
3957,1133,Teal,199,5,11,13
3958,1133,Teal,199,2,11,13
3959,5245,DarkKhaki,139,3,20,22
3960,5245,DarkKhaki,139,4,20,22
3961,1398,PaleGreen,199,6,19,21
3962,1398,PaleGreen,199,4,19,21
3963,5040,Teal,437,1,14,16
3964,5040,Teal,437,2,14,16
3965,1135,Green,381,4,20,22
3966,1135,Green,381,1,20,22
3967,4716,Brown,179,3,17,19
3968,4716,Brown,179,2,17,19
3969,4950,DarkOrange,327,1,18,20
3970,4950,DarkOrange,327,5,18,20
3971,5537,DarkSalmon,410,3,9,11
3972,5537,DarkSalmon,410,5,9,11
3973,4863,LightGoldenRodYellow,399,3,9,11
3974,4863,LightGoldenRodYellow,399,4,9,11
3975,3982,NavajoWhite,407,7,6,8
3976,3982,NavajoWhite,407,1,6,8
3977,4000,MediumPurple,365,5,16,18
3978,4000,MediumPurple,365,1,16,18
3979,3348,SaddleBrown,444,1,6,8
3980,3348,SaddleBrown,444,4,6,8
3981,1165,CadetBlue,440,2,10,12
3982,1165,CadetBlue,440,5,10,12
3983,1987,LightSteelBlue,154,4,7,9
3984,1987,LightSteelBlue,154,5,7,9
3985,5690,LightCoral,268,2,15,17
3986,5690,LightCoral,268,1,15,17
3987,3663,DarkSalmon,157,6,15,17
3988,3663,DarkSalmon,157,1,15,17
3989,1514,Crimson,335,3,15,17
3990,1514,Crimson,335,4,15,17
3991,1071,GreenYellow,249,4,13,15
3992,1071,GreenYellow,249,7,13,15
3993,4372,MidnightBlue,277,2,12,14
3994,4372,MidnightBlue,277,6,12,14
3995,2891,LightCoral,464,6,9,11
3996,2891,LightCoral,464,7,9,11
3997,5449,DarkGoldenRod,391,7,12,14
3998,5449,DarkGoldenRod,391,5,12,14
3999,3952,Coral,417,5,15,17
4000,3952,Coral,417,6,15,17
4001,2973,LightGoldenRodYellow,317,2,13,15
4002,2973,LightGoldenRodYellow,317,7,13,15
4003,3208,SteelBlue,433,6,16,18
4004,3208,SteelBlue,433,2,16,18
4005,4767,Bisque,479,3,8,10
4006,4767,Bisque,479,4,8,10
4007,1954,Khaki,303,2,7,9
4008,1954,Khaki,303,7,7,9
4009,698,MediumTurquoise,462,2,20,22
4010,698,MediumTurquoise,462,1,20,22
4011,988,Purple,420,4,14,16
4012,988,Purple,420,5,14,16
4013,262,DarkSalmon,227,7,8,10
4014,262,DarkSalmon,227,5,8,10
4015,1662,MediumOrchid,232,6,13,15
4016,1662,MediumOrchid,232,7,13,15
4017,5056,NavajoWhite,148,2,9,11
4018,5056,NavajoWhite,148,5,9,11
4019,1668,DarkOrchid,224,1,11,13
4020,1668,DarkOrchid,224,6,11,13
4021,2082,Yellow,340,5,18,20
4022,2082,Yellow,340,6,18,20
4023,951,DarkRed,464,4,13,15
4024,951,DarkRed,464,1,13,15
4025,3084,SpringGreen,192,1,7,9
4026,3084,SpringGreen,192,5,7,9
4027,2760,DarkSeaGreen,403,6,10,12
4028,2760,DarkSeaGreen,403,4,10,12
4029,1291,CornflowerBlue,493,6,11,13
4030,1291,CornflowerBlue,493,4,11,13
4031,3033,PapayaWhip,113,2,19,21
4032,3033,PapayaWhip,113,7,19,21
4033,4252,FloralWhite,215,7,7,9
4034,4252,FloralWhite,215,1,7,9
4035,4533,Green,178,3,6,8
4036,4533,Green,178,7,6,8
4037,4154,Turquoise,232,6,8,10
4038,4154,Turquoise,232,1,8,10
4039,879,Red,199,4,18,20
4040,879,Red,199,2,18,20
4041,159,DarkBlue,429,1,13,15
4042,159,DarkBlue,429,2,13,15
4043,4327,PowderBlue,448,4,20,22
4044,4327,PowderBlue,448,1,20,22
4045,3835,Red,159,7,12,14
4046,3835,Red,159,4,12,14
4047,1219,Coral,229,6,14,16
4048,1219,Coral,229,4,14,16
4049,5004,DodgerBlue,163,6,6,8
4050,5004,DodgerBlue,163,4,6,8
4051,805,OrangeRed,260,6,20,22
4052,805,OrangeRed,260,1,20,22
4053,4894,DarkGoldenRod,137,1,16,18
4054,4894,DarkGoldenRod,137,4,16,18
4055,5357,HotPink,170,6,7,9
4056,5357,HotPink,170,7,7,9
4057,2676,SlateGray,294,4,12,14
4058,2676,SlateGray,294,2,12,14
4059,5336,DarkOrange,388,1,10,12
4060,5336,DarkOrange,388,7,10,12
4061,3891,Indigo,290,3,14,16
4062,3891,Indigo,290,6,14,16
4063,5003,YellowGreen,390,5,13,15
4064,5003,YellowGreen,390,1,13,15
4065,4477,LawnGreen,222,5,7,9
4066,4477,LawnGreen,222,3,7,9
4067,3758,DeepPink,141,3,13,15
4068,3758,DeepPink,141,7,13,15
4069,1170,AntiqueWhite,186,6,20,22
4070,1170,AntiqueWhite,186,2,20,22
4071,4532,BurlyWood,162,1,16,18
4072,4532,BurlyWood,162,7,16,18
4073,5502,PowderBlue,333,6,15,17
4074,5502,PowderBlue,333,2,15,17
4075,5485,Brown,295,7,6,8
4076,5485,Brown,295,1,6,8
4077,4387,PaleTurquoise,204,5,10,12
4078,4387,PaleTurquoise,204,1,10,12
4079,3919,MediumVioletRed,387,6,14,16
4080,3919,MediumVioletRed,387,3,14,16
4081,2516,SaddleBrown,243,7,10,12
4082,2516,SaddleBrown,243,6,10,12
4083,5355,Silver,353,4,10,12
4084,5355,Silver,353,5,10,12
4085,2029,Olive,461,4,18,20
4086,2029,Olive,461,5,18,20
4087,3913,LawnGreen,479,3,17,19
4088,3913,LawnGreen,479,7,17,19
4089,3087,Peru,215,5,10,12
4090,3087,Peru,215,3,10,12
4091,785,Silver,349,1,20,22
4092,785,Silver,349,7,20,22
4093,4435,SlateGray,107,1,15,17
4094,4435,SlateGray,107,4,15,17
4095,3655,MediumSeaGreen,360,3,10,12
4096,3655,MediumSeaGreen,360,1,10,12
4097,103,YellowGreen,487,3,10,12
4098,103,YellowGreen,487,5,10,12
4099,5244,MediumOrchid,375,1,10,12
4100,5244,MediumOrchid,375,5,10,12
4101,5582,OldLace,201,7,20,22
4102,5582,OldLace,201,1,20,22
4103,3876,GhostWhite,372,5,9,11
4104,3876,GhostWhite,372,7,9,11
4105,3171,BurlyWood,486,2,15,17
4106,3171,BurlyWood,486,4,15,17
4107,3495,MidnightBlue,319,6,13,15
4108,3495,MidnightBlue,319,1,13,15
4109,3752,Olive,194,7,9,11
4110,3752,Olive,194,2,9,11
4111,4791,DarkSlateBlue,460,7,18,20
4112,4791,DarkSlateBlue,460,1,18,20
4113,3447,MediumPurple,488,5,19,21
4114,3447,MediumPurple,488,4,19,21
4115,2751,LightSteelBlue,198,4,14,16
4116,2751,LightSteelBlue,198,3,14,16
4117,4318,Black,174,2,20,22
4118,4318,Black,174,4,20,22
4119,407,Cyan,276,5,7,9
4120,407,Cyan,276,7,7,9
4121,1913,SpringGreen,196,2,20,22
4122,1913,SpringGreen,196,1,20,22
4123,3012,MediumPurple,411,1,20,22
4124,3012,MediumPurple,411,3,20,22
4125,53,Gray,217,5,18,20
4126,53,Gray,217,1,18,20
4127,2803,Crimson,405,5,19,21
4128,2803,Crimson,405,1,19,21
4129,1324,Tomato,206,5,9,11
4130,1324,Tomato,206,3,9,11
4131,5393,LightSalmon,189,5,16,18
4132,5393,LightSalmon,189,4,16,18
4133,4270,PaleTurquoise,190,7,15,17
4134,4270,PaleTurquoise,190,2,15,17
4135,600,FireBrick,292,1,6,8
4136,600,FireBrick,292,5,6,8
4137,1237,ForestGreen,327,5,8,10
4138,1237,ForestGreen,327,1,8,10
4139,669,LightGray,458,4,6,8
4140,669,LightGray,458,3,6,8
4141,4857,ForestGreen,323,5,16,18
4142,4857,ForestGreen,323,7,16,18
4143,2561,YellowGreen,318,1,13,15
4144,2561,YellowGreen,318,2,13,15
4145,1561,DarkSalmon,451,7,18,20
4146,1561,DarkSalmon,451,6,18,20
4147,4235,Purple,122,3,11,13
4148,4235,Purple,122,5,11,13
4149,1455,Tan,457,3,16,18
4150,1455,Tan,457,2,16,18
4151,2403,DarkCyan,325,4,6,8
4152,2403,DarkCyan,325,1,6,8
4153,2714,Crimson,462,2,7,9
4154,2714,Crimson,462,5,7,9
4155,3402,Moccasin,171,6,7,9
4156,3402,Moccasin,171,2,7,9
4157,2526,RoyalBlue,328,3,8,10
4158,2526,RoyalBlue,328,1,8,10
4159,1847,Fuchsia,243,3,12,14
4160,1847,Fuchsia,243,5,12,14
4161,3998,SpringGreen,363,7,16,18
4162,3998,SpringGreen,363,3,16,18
4163,5375,Orchid,341,7,11,13
4164,5375,Orchid,341,4,11,13
4165,2034,WhiteSmoke,370,1,19,21
4166,2034,WhiteSmoke,370,6,19,21
4167,451,PaleTurquoise,349,5,14,16
4168,451,PaleTurquoise,349,4,14,16
4169,878,LavenderBlush,253,4,7,9
4170,878,LavenderBlush,253,3,7,9
4171,2366,DarkSeaGreen,197,1,9,11
4172,2366,DarkSeaGreen,197,6,9,11
4173,4363,LightCyan,350,7,13,15
4174,4363,LightCyan,350,3,13,15
4175,3177,Chocolate,263,6,12,14
4176,3177,Chocolate,263,2,12,14
4177,1925,DarkViolet,411,4,16,18
4178,1925,DarkViolet,411,1,16,18
4179,3482,DarkKhaki,467,2,10,12
4180,3482,DarkKhaki,467,5,10,12
4181,2562,Olive,236,2,18,20
4182,2562,Olive,236,5,18,20
4183,4027,LawnGreen,221,4,10,12
4184,4027,LawnGreen,221,2,10,12
4185,5529,LightCyan,443,3,9,11
4186,5529,LightCyan,443,5,9,11
4187,1745,SlateBlue,428,5,20,22
4188,1745,SlateBlue,428,4,20,22
4189,5423,Wheat,369,2,14,16
4190,5423,Wheat,369,7,14,16
4191,495,Moccasin,238,6,20,22
4192,495,Moccasin,238,4,20,22
4193,2639,Brown,180,3,7,9
4194,2639,Brown,180,7,7,9
4195,70,Magenta,303,6,19,21
4196,70,Magenta,303,7,19,21
4197,2589,Wheat,432,2,8,10
4198,2589,Wheat,432,6,8,10
4199,5187,GhostWhite,118,2,16,18
4200,5187,GhostWhite,118,7,16,18
4201,4703,LightSteelBlue,251,3,14,16
4202,4703,LightSteelBlue,251,6,14,16
4203,3704,Gray,499,2,17,19
4204,3704,Gray,499,4,17,19
4205,5753,Gold,416,3,6,8
4206,5753,Gold,416,2,6,8
4207,4720,Chocolate,387,1,12,14
4208,4720,Chocolate,387,7,12,14
4209,2251,MediumSpringGreen,349,4,17,19
4210,2251,MediumSpringGreen,349,2,17,19
4211,2464,Chocolate,293,4,14,16
4212,2464,Chocolate,293,2,14,16
4213,2032,DeepSkyBlue,438,5,9,11
4214,2032,DeepSkyBlue,438,6,9,11
4215,1492,Teal,160,3,20,22
4216,1492,Teal,160,7,20,22
4217,2320,Blue,494,5,6,8
4218,2320,Blue,494,1,6,8
4219,5555,DarkGray,284,4,11,13
4220,5555,DarkGray,284,6,11,13
4221,3784,Salmon,163,4,18,20
4222,3784,Salmon,163,6,18,20
4223,1866,Khaki,111,4,9,11
4224,1866,Khaki,111,7,9,11
4225,3471,Sienna,230,6,16,18
4226,3471,Sienna,230,4,16,18
4227,1204,LightYellow,116,3,13,15
4228,1204,LightYellow,116,4,13,15
4229,3789,Brown,179,4,9,11
4230,3789,Brown,179,5,9,11
4231,2020,Plum,463,6,13,15
4232,2020,Plum,463,5,13,15
4233,62,Indigo,301,2,9,11
4234,62,Indigo,301,5,9,11
4235,134,DeepSkyBlue,200,6,13,15
4236,134,DeepSkyBlue,200,7,13,15
4237,4841,DarkGray,337,2,20,22
4238,4841,DarkGray,337,1,20,22
4239,4658,Red,430,3,18,20
4240,4658,Red,430,7,18,20
4241,4291,MintCream,213,2,10,12
4242,4291,MintCream,213,7,10,12
4243,3000,Brown,170,4,18,20
4244,3000,Brown,170,7,18,20
4245,2404,MediumPurple,486,1,20,22
4246,2404,MediumPurple,486,6,20,22
4247,2019,DarkOliveGreen,323,3,9,11
4248,2019,DarkOliveGreen,323,4,9,11
4249,3008,Tan,423,6,15,17
4250,3008,Tan,423,5,15,17
4251,4924,DarkKhaki,458,2,18,20
4252,4924,DarkKhaki,458,4,18,20
4253,3331,LightGoldenRodYellow,172,6,20,22
