group_id,group_number,semester,seats,professor_id,course_id
1208,4,2011-1,25,3,17
4985,3,2022-1,43,4,67
1521,1,2010-2,40,5,21
3237,2,2021-1,28,6,44
5414,3,2016-2,39,7,73
620,2,2013-1,29,8,9
5433,3,2020-1,25,9,73
939,2,2018-2,43,10,13
986,2,2013-2,36,11,14
3258,1,2010-2,41,12,45
5214,2,2021-1,23,13,70
242,1,2011-1,48,14,4
1974,1,2012-1,34,15,27
269,3,2017-2,25,16,4
1494,3,2020-2,23,17,20
1950,4,2008-1,23,18,27
1279,1,2009-1,44,19,18
3713,3,2011-1,35,20,51
4354,1,2018-1,46,21,59
2271,2,2012-2,24,22,31
1650,4,2020-1,30,23,22
2202,2,2013-1,29,24,30
3203,2,2014-1,43,25,44
4615,1,2022-2,44,26,62
5171,4,2012-2,42,27,70
4641,4,2012-2,20,28,63
2377,2,2021-1,41,29,32
1663,1,2008-2,28,30,23
2580,1,2022-1,26,1,35
3204,3,2014-1,20,2,44
590,1,2008-1,29,3,9
4955,3,2015-2,43,4,67
4911,3,2022-1,44,5,66
3538,3,2021-2,47,6,48
4657,1,2015-2,43,7,63
2205,3,2013-2,40,8,30
1778,1,2017-2,26,9,24
5103,2,2014-1,47,10,69
4730,3,2015-1,24,11,64
2216,2,2016-2,20,12,30
2036,3,2008-2,50,13,28
187,3,2014-1,30,14,3
5645,3,2015-2,21,15,76
5294,1,2021-1,31,16,71
183,1,2013-1,50,17,3
801,4,2020-1,25,18,11
3616,1,2008-2,45,19,50
246,1,2012-2,32,20,4
5046,1,2019-2,43,21,68
1886,3,2009-2,23,22,26
5708,1,2014-1,42,23,77
3108,1,2009-1,44,24,43
4197,1,2019-2,46,25,57
2855,3,2018-2,21,26,39
10,3,2009-1,42,27,1
203,2,2017-2,34,28,3
683,2,2010-1,45,29,10
924,3,2016-1,46,30,13
1198,2,2009-2,28,1,17
5631,1,2013-1,33,2,76
31,1,2013-1,44,3,1
4247,3,2013-1,46,4,58
2621,1,2016-1,47,5,36
2653,2,2008-2,25,6,37
4151,1,2009-1,49,7,57
1861,1,2019-2,24,8,25
4170,1,2012-2,32,9,57
3440,2,2018-1,29,10,47
2812,2,2010-1,43,11,39
2018,3,2019-2,37,12,27
1235,2,2016-2,47,13,17
4109,1,2015-2,46,14,56
4064,2,2021-1,27,15,55
2570,2,2019-1,30,16,35
1887,4,2009-2,43,17,26
2960,1,2021-2,33,18,40
33,3,2013-1,27,19,1
3201,1,2013-2,31,20,44
1030,3,2022-1,33,21,14
74,1,2021-2,38,22,1
3690,1,2022-1,50,23,50
3720,3,2012-1,43,24,51
5401,4,2014-1,39,25,73
2662,3,2010-2,44,26,37
2389,1,2009-2,45,27,33
2150,4,2018-2,32,28,29
5090,4,2012-1,22,29,69
61,4,2018-2,40,30,1
4061,1,2020-2,22,1,55
808,3,2021-2,30,2,11
3300,3,2019-2,33,3,45
2847,3,2017-2,47,4,39
3993,1,2021-1,45,5,54
4168,3,2012-1,41,6,57
1620,3,2015-1,22,7,22
4980,4,2021-1,36,8,67
3965,1,2015-2,22,9,54
815,1,2008-1,45,10,12
1373,2,2012-2,36,11,19
3773,1,2009-1,23,12,52
1921,2,2017-2,20,13,26
983,2,2013-1,46,14,14
2175,3,2022-2,21,15,29
3400,1,2011-1,44,16,47
1700,1,2017-1,43,17,23
518,3,2020-2,25,18,7
327,2,2013-2,29,19,5
2831,2,2014-2,25,20,39
2610,2,2013-2,29,21,36
542,1,2012-2,48,22,8
5092,2,2012-2,47,23,69
3550,1,2009-2,22,24,49
1547,1,2015-2,21,25,21
3930,1,2009-1,35,26,54
3484,4,2011-2,28,27,48
1021,2,2020-2,49,28,14
3221,1,2018-1,45,29,44
1697,3,2016-1,41,30,23
1220,2,2013-2,26,1,17
826,1,2010-2,26,2,12
4400,4,2011-2,27,3,60
3234,2,2020-1,43,4,44
1708,1,2018-2,33,5,23
1881,1,2009-1,29,6,26
5425,1,2018-2,49,7,73
2445,1,2008-1,23,8,34
5736,1,2019-1,29,9,77
5100,3,2013-2,29,10,69
1992,2,2015-1,31,11,27
4418,1,2014-2,44,12,60
3678,1,2019-2,47,13,50
3413,2,2013-1,34,14,47
4221,4,2008-2,48,15,58
973,2,2011-1,24,16,14
5594,1,2019-1,28,17,75
5312,1,2009-2,26,18,72
5206,1,2019-2,33,19,70
1928,3,2019-1,49,20,26
797,4,2019-2,46,21,11
3922,1,2022-2,27,22,53
709,1,2015-2,35,23,10
4357,1,2018-2,27,24,59
1530,1,2012-1,41,25,21
3271,2,2013-1,40,26,45
4237,2,2011-2,44,27,58
5561,2,2014-1,41,28,75
522,2,2022-1,38,29,7
4441,2,2018-2,29,30,60
3516,2,2017-2,42,1,48
1816,2,2009-2,43,2,25
2979,1,2011-1,34,3,41
1218,4,2013-1,21,4,17
4131,1,2020-1,49,5,56
2075,3,2017-1,46,6,28
5583,2,2017-2,23,7,75
3466,4,2008-1,39,8,48
1822,3,2010-2,37,9,25
111,2,2012-2,44,10,2
1732,2,2008-1,32,11,24
3566,1,2012-1,44,12,49
4361,2,2019-1,39,13,59
3378,3,2021-2,37,14,46
5663,2,2020-1,41,15,76
895,2,2010-2,42,16,13
4621,1,2008-2,26,17,63
1735,3,2008-2,38,18,24
234,3,2009-2,23,19,4
1377,2,2013-1,43,20,19
2584,2,2022-2,40,21,35
3020,1,2019-2,30,22,41
4225,4,2009-1,32,23,58
1882,2,2009-1,50,24,26
2274,2,2013-2,26,25,31
2674,2,2013-1,49,26,37
4959,3,2016-1,30,27,67
2836,1,2015-2,30,28,39
2885,1,2009-2,21,29,40
1614,3,2013-2,39,30,22
4322,1,2012-2,29,1,59
566,1,2017-1,32,2,8
3276,4,2014-1,30,3,45
131,4,2016-1,32,4,2
396,1,2012-1,49,5,6
4188,1,2017-1,27,6,57
2652,1,2008-2,45,7,37
781,2,2017-1,21,8,11
3977,1,2017-2,36,9,54
1893,1,2011-1,39,10,26
4312,3,2010-2,46,11,59
4650,1,2014-1,47,12,63
4393,3,2010-2,26,13,60
2623,1,2016-2,41,14,36
5107,2,2014-2,23,15,69
475,1,2011-1,43,16,7
1375,4,2012-2,42,17,19
2552,4,2015-1,43,18,35
4800,3,2013-2,48,19,65
2120,1,2012-2,47,20,29
2874,2,2021-2,47,21,39
4684,1,2021-2,50,22,63
3515,1,2017-2,41,23,48
5458,2,2010-2,21,24,74
4835,2,2020-2,34,25,65
198,1,2016-2,43,26,3
4947,3,2014-1,50,27,67
332,3,2014-1,41,28,5
2316,2,2022-1,31,29,31
2545,1,2014-2,30,30,35
5372,1,2008-1,22,1,73
4995,1,2010-1,23,2,68
5348,1,2016-1,20,3,72
3840,1,2022-1,20,4,52
347,1,2017-1,44,5,5
399,1,2012-2,48,6,6
3958,4,2013-2,37,7,54
4419,1,2015-1,43,8,60
5405,1,2015-1,31,9,73
4444,3,2019-1,41,10,60
3856,2,2010-1,31,11,53
3120,1,2011-2,28,12,43
354,4,2017-2,35,13,5
5366,2,2021-2,28,14,72
5281,3,2018-1,43,15,71
675,1,2008-2,32,16,10
5719,1,2016-2,42,17,77
352,2,2017-2,30,18,5
1143,1,2012-2,36,19,16
3456,1,2021-1,37,20,47
2330,2,2010-2,47,21,32
1323,1,2017-1,43,22,18
4925,3,2009-2,38,23,67
3036,2,2008-2,28,24,42
2725,2,2008-1,35,25,38
497,2,2016-1,29,26,7
3007,2,2017-1,25,27,41
4562,1,2013-2,26,28,62
2088,1,2020-1,40,29,28
381,4,2008-1,43,30,6
5059,2,2021-2,28,1,68
1250,2,2019-1,39,2,17
5689,2,2010-2,31,3,77
3039,3,2009-1,41,4,42
1199,1,2010-1,42,5,17
18,1,2011-1,33,6,1
1823,1,2011-1,50,7,25
1056,2,2012-2,50,8,15
4787,1,2011-1,22,9,65
5069,3,2008-2,37,10,69
4795,1,2012-2,36,11,65
778,2,2016-1,30,12,11
4688,1,2022-2,48,13,63
3356,1,2017-1,33,14,46
1465,2,2015-2,24,15,20
916,2,2014-2,24,16,13
3302,2,2020-1,42,17,45
5548,1,2011-2,41,18,75
3859,1,2011-1,24,19,53
363,1,2020-1,34,20,5
3053,1,2011-2,24,21,42
4250,2,2013-2,23,22,58
639,4,2016-1,26,23,9
5666,1,2020-2,34,24,76
5194,4,2017-1,37,25,70
2084,2,2019-1,29,26,28
5648,2,2016-2,40,27,76
5528,4,2008-1,46,28,75
5680,1,2008-2,43,29,77
4548,1,2010-1,21,30,62
2466,2,2012-1,23,1,34
1292,3,2011-1,27,2,18
727,4,2019-2,36,3,10
2008,1,2018-2,39,4,27
2529,1,2011-1,26,5,35
2711,1,2020-1,34,6,37
1612,1,2013-2,43,7,22
1448,1,2011-1,20,8,20
1195,3,2009-1,29,9,17
1359,3,2010-1,49,10,19
3692,3,2022-1,20,11,50
1376,1,2013-1,37,12,19
5526,2,2008-1,32,13,75
1022,3,2020-2,29,14,14
4897,3,2019-2,36,15,66
2269,1,2012-1,23,16,31
1531,2,2012-1,44,17,21
5628,2,2012-2,20,18,76
1461,1,2014-1,22,19,20
2370,1,2020-1,26,20,32
5106,1,2014-2,50,21,69
1013,2,2019-1,31,22,14
2425,1,2018-1,44,23,33
2849,1,2018-1,48,24,39
3375,1,2021-1,48,25,46
4037,1,2015-2,34,26,55
4774,3,2022-2,34,27,64
3656,1,2015-2,44,28,50
213,1,2020-2,27,29,3
2133,2,2015-2,43,30,29
3696,4,2022-2,34,1,50
4443,2,2019-1,44,2,60
4470,3,2009-2,31,3,61
663,3,2021-1,23,4,9
5368,1,2022-1,32,5,72
211,2,2020-1,44,6,3
1025,2,2021-2,28,7,14
3605,2,2020-1,50,8,49
4117,3,2017-1,24,9,56
5720,2,2016-2,34,10,77
221,1,2022-2,49,11,3
1489,1,2020-1,41,12,20
5748,4,2020-2,29,13,77
4415,1,2014-1,29,14,60
5351,4,2016-1,40,15,72
5137,3,2020-2,34,16,69
4544,1,2009-2,43,17,62
1043,3,2009-2,46,18,15
1995,1,2015-2,28,19,27
5037,4,2017-2,43,20,68
5637,1,2014-1,46,21,76
2968,1,2008-2,28,22,41
5683,1,2009-1,23,23,77
5704,1,2013-2,29,24,77
1640,1,2018-2,30,25,22
1875,2,2022-1,32,26,25
489,4,2013-1,24,27,7
4742,1,2017-1,39,28,64
1014,1,2019-2,44,29,14
1643,1,2019-1,26,30,22
4476,1,2011-1,50,1,61
1867,4,2020-1,24,2,25
1077,4,2016-1,39,3,15
4462,2,2008-1,29,4,61
3066,1,2014-2,50,5,42
378,1,2008-1,28,6,6
3451,1,2020-1,47,7,47
2633,1,2018-1,38,8,36
556,2,2015-1,39,9,8
5284,1,2019-1,45,10,71
5334,3,2013-1,38,11,72
2520,1,2009-1,35,12,35
1769,3,2015-2,40,13,24
579,1,2020-2,49,14,8
1179,1,2020-2,44,15,16
1078,1,2016-2,47,16,15
4900,2,2020-1,25,17,66
3467,1,2008-2,48,18,48
1757,1,2013-2,31,19,24
5647,1,2016-2,44,20,76
3945,1,2011-2,23,21,54
1132,2,2010-2,44,22,16
2522,3,2009-1,25,23,35
176,3,2011-1,48,24,3
1378,3,2013-1,23,25,19
4102,2,2014-2,44,26,56
1985,4,2013-2,42,27,27
215,1,2021-2,34,28,3
5603,1,2020-2,38,29,75
1059,1,2013-1,44,30,15
908,1,2013-1,29,1,13
4843,2,2022-2,25,2,65
2435,1,2021-1,46,3,33
2819,2,2012-1,26,4,39
2280,1,2015-1,40,5,31
3801,3,2014-1,21,6,52
5374,2,2008-2,48,7,73
3831,1,2020-1,33,8,52
1081,1,2017-1,24,9,15
4520,2,2019-2,36,10,61
5344,2,2015-1,31,11,72
5110,2,2015-1,33,12,69
2179,1,2008-2,40,13,30
2506,1,2020-2,49,14,34
2384,1,2008-2,33,15,33
3187,4,2009-1,35,16,44
3638,4,2012-1,30,17,50
2256,1,2010-1,43,18,31
4870,2,2013-2,21,19,66
5620,1,2010-2,21,20,76
760,3,2012-2,34,21,11
1794,1,2020-2,42,22,24
723,2,2019-1,50,23,10
2161,3,2020-2,50,24,29
2326,2,2010-1,27,25,32
4445,4,2019-1,33,26,60
1331,2,2019-1,34,27,18
2636,1,2019-1,32,28,36
124,4,2015-1,29,29,2
3262,4,2011-1,29,30,45
1024,1,2021-2,46,1,14
2338,2,2012-1,46,2,32
3027,1,2021-2,28,3,41
1546,4,2015-1,41,4,21
4524,2,2020-1,40,5,61
2681,3,2014-1,39,6,37
1779,2,2017-2,33,7,24
2473,1,2014-1,22,8,34
3987,1,2019-2,45,9,54
2380,1,2021-2,45,10,32
5207,2,2019-2,36,11,70
2992,1,2014-1,47,12,41
4038,1,2016-1,36,13,55
3955,1,2013-2,27,14,54
4052,2,2018-1,26,15,55
1210,2,2011-2,45,16,17
1630,2,2016-2,36,17,22
238,3,2010-1,49,18,4
2916,3,2014-1,24,19,40
2424,2,2017-2,35,20,33
5066,3,2008-1,41,21,69
2921,4,2014-2,50,22,40
1241,1,2017-2,26,23,17
724,1,2019-2,33,24,10
95,3,2009-2,45,25,2
2590,3,2009-1,35,26,36
1459,2,2013-2,25,27,20
4990,3,2008-2,46,28,68
5065,2,2008-1,34,29,69
2884,3,2009-1,24,30,40
330,1,2014-1,44,1,5
4858,1,2010-2,40,2,66
3357,2,2017-1,30,3,46
1672,1,2010-2,45,4,23
286,1,2020-1,50,5,4
550,1,2014-1,41,6,8
1654,1,2021-2,32,7,22
3366,1,2019-1,41,8,46
4839,3,2021-2,28,9,65
5162,3,2011-1,41,10,70
507,2,2018-2,29,11,7
4497,4,2014-2,41,12,61
4479,2,2011-2,26,13,61
5741,2,2019-2,50,14,77
2601,2,2011-1,48,15,36
3898,3,2017-2,27,16,53
4012,1,2009-2,24,17,55
1599,2,2010-2,29,18,22
1600,1,2011-1,32,19,22
643,1,2017-1,26,20,9
5673,3,2022-1,42,21,76
828,3,2010-2,24,22,12
2128,1,2014-2,37,23,29
587,1,2022-2,46,24,8
817,1,2008-2,36,25,12
3902,3,2018-1,27,26,53
2549,1,2015-1,25,27,35
375,1,2022-2,29,28,5
2781,1,2019-2,40,29,38
4898,4,2019-2,21,30,66
3407,2,2012-1,22,1,47
410,1,2014-2,25,2,6
4013,1,2010-1,44,3,55
1166,2,2017-2,48,4,16
4780,2,2009-1,27,5,65
4377,3,2022-1,21,6,59
4082,3,2010-2,39,7,56
692,1,2011-2,38,8,10
2686,1,2015-2,49,9,37
4018,1,2012-1,45,10,55
2405,2,2014-1,38,11,33
3458,1,2021-2,50,12,47
4356,3,2018-1,25,13,59
79,4,2022-1,25,14,1
2626,1,2017-1,36,15,36
205,1,2018-2,47,16,3
2494,1,2018-2,43,17,34
3968,2,2016-1,23,18,54
886,1,2008-2,24,19,13
4261,4,2016-1,49,20,58
1139,1,2012-1,22,21,16
4529,1,2021-2,43,22,61
2816,1,2011-2,21,23,39
4488,2,2013-1,37,24,61
3584,1,2016-1,24,25,49
1580,1,2022-1,42,26,21
3472,1,2009-2,30,27,48
2938,2,2017-2,41,28,40
3597,1,2018-2,23,29,49
4391,1,2010-2,37,30,60
229,3,2008-2,42,1,4
372,1,2022-1,27,2,5
4551,1,2010-2,27,3,62
1155,2,2015-2,29,4,16
4701,2,2010-1,37,5,64
2401,1,2013-2,29,6,33
2850,2,2018-1,39,7,39
3003,2,2016-2,33,8,41
4786,1,2010-2,24,9,65
2089,1,2020-2,38,10,28
3248,2,2008-2,29,11,45
2043,1,2010-2,47,12,28
1336,2,2020-1,35,13,18
5262,3,2015-1,22,14,71
1781,1,2018-1,50,15,24
4380,1,2008-1,40,16,60
2969,2,2008-2,37,17,41
4437,1,2018-1,39,18,60
1522,2,2010-2,38,19,21
4610,3,2021-2,49,20,62
4989,2,2008-2,42,21,68
4724,2,2013-2,20,22,64
578,2,2020-1,45,23,8
3802,1,2014-2,32,24,52
2656,1,2009-2,21,25,37
1236,3,2016-2,25,26,17
4489,3,2013-1,44,27,61
2515,1,2008-1,35,28,35
430,1,2018-1,33,29,6
2720,2,2021-2,40,30,37
75,2,2021-2,26,1,1
1063,2,2014-1,30,2,15
3231,3,2019-2,31,3,44
1114,3,2008-1,38,4,16
446,3,2020-2,45,5,6
5260,1,2015-1,50,6,71
2283,1,2015-2,49,7,31
2982,1,2011-2,34,8,41
1410,3,2019-1,22,9,19
3949,3,2012-1,34,10,54
818,2,2008-2,41,11,12
4675,1,2019-2,34,12,63
666,3,2021-2,30,13,9
3278,1,2015-1,48,14,45
5481,2,2014-2,40,15,74
981,2,2012-2,41,16,14
1688,1,2013-2,46,17,23
5254,4,2013-2,21,18,71
2603,2,2011-2,48,19,36
1255,4,2019-2,22,20,17
2339,3,2012-1,47,21,32
792,1,2019-1,25,22,11
4382,2,2008-2,41,23,60
5060,3,2021-2,23,24,68
3306,2,2021-1,38,25,45
5395,1,2013-1,21,26,73
4199,3,2019-2,26,27,57
4202,3,2020-1,49,28,57
2434,1,2020-2,36,29,33
290,2,2020-2,47,30,4
1267,3,2021-2,23,1,17
1968,4,2010-2,39,2,27
5080,2,2010-2,31,3,69
4625,1,2009-1,32,4,63
3335,3,2012-2,46,5,46
5343,1,2015-1,41,6,72
1827,1,2012-1,43,7,25
4506,2,2016-2,39,8,61
3921,2,2022-1,46,9,53
1405,1,2018-2,47,10,19
5508,1,2019-2,41,11,74
552,3,2014-1,38,12,8
554,1,2014-2,41,13,8
4690,1,2008-1,28,14,64
869,4,2018-2,41,15,12
1567,1,2018-2,20,16,21
2493,1,2018-1,45,17,34
5014,4,2013-2,31,18,68
3419,3,2014-1,21,19,47
535,1,2010-2,38,20,8
3493,1,2013-2,42,21,48
3104,2,2008-1,25,22,43
3887,2,2015-2,21,23,53
5438,3,2021-1,37,24,73
3782,2,2010-2,29,25,52
2429,1,2019-1,38,26,33
1115,4,2008-1,48,27,16
5638,2,2014-1,44,28,76
4530,2,2021-2,44,29,61
5178,3,2014-1,43,30,70
3627,4,2010-1,46,1,50
3673,1,2018-1,25,2,50
3315,2,2008-1,32,3,46
1965,1,2010-2,38,4,27
456,4,2022-1,22,5,6
2144,1,2018-1,35,6,29
4412,2,2013-2,41,7,60
3526,1,2020-1,50,8,48
5201,2,2018-2,32,9,70
3500,1,2014-2,43,10,48
4510,1,2018-1,30,11,61
1845,1,2015-2,40,12,25
5193,3,2017-1,23,13,70
3762,1,2021-1,26,14,51
5113,1,2015-2,41,15,69
2587,2,2008-2,46,16,36
4276,4,2019-1,27,17,58
3774,2,2009-1,31,18,52
2433,3,2020-1,50,19,33
1171,2,2018-2,25,20,16
3603,1,2019-2,35,21,49
1538,1,2013-2,50,22,21
1540,2,2014-1,43,23,21
2317,1,2022-2,24,24,31
5309,2,2009-1,36,25,72
2596,2,2010-1,38,26,36
970,1,2010-2,26,27,14
1223,1,2014-1,40,28,17
1390,1,2015-1,28,29,19
5483,1,2015-1,30,30,74
1343,1,2021-2,43,1,18
4861,3,2011-1,34,2,66
251,1,2013-2,39,3,4
4467,1,2009-1,33,4,61
5571,1,2015-2,23,5,75
2012,1,2019-1,37,6,27
5205,4,2019-1,47,7,70
2368,1,2019-1,39,8,32
1635,2,2017-2,20,9,22
3852,1,2009-2,28,10,53
5231,2,2009-2,32,11,71
2768,4,2015-2,46,12,38
731,1,2020-2,43,13,10
4919,1,2008-2,43,14,67
114,2,2013-2,50,15,2
448,1,2021-1,43,16,6
2348,1,2014-1,46,17,32
2696,1,2017-2,50,18,37
1593,1,2009-2,36,19,22
5151,2,2008-2,29,20,70
3513,4,2016-2,36,21,48
3235,1,2020-2,23,22,44
607,1,2010-2,30,23,9
4927,2,2010-1,44,24,67
4644,3,2013-1,28,25,63
1660,2,2008-1,43,26,23
1156,1,2016-1,32,27,16
5398,1,2014-1,20,28,73
413,4,2014-2,45,29,6
5435,1,2020-2,47,30,73
1905,1,2014-1,42,1,26
5489,3,2015-2,44,2,74
5391,1,2012-1,42,3,73
2675,3,2013-1,22,4,37
4176,2,2013-2,29,5,57
2450,2,2009-1,36,6,34
3646,3,2014-1,48,7,50
5641,1,2015-1,32,8,76
5308,1,2009-1,24,9,72
1956,2,2009-1,40,10,27
5218,1,2022-1,38,11,70
543,2,2012-2,45,12,8
3938,1,2010-1,32,13,54
4080,1,2010-2,43,14,56
5081,3,2010-2,31,15,69
5578,1,2016-2,27,16,75
4734,4,2015-2,43,17,64
39,3,2014-1,21,18,1
3164,1,2020-1,33,19,43
3236,1,2021-1,33,20,44
195,2,2015-2,45,21,3
4335,2,2015-1,41,22,59
4301,2,2008-2,41,23,59
2710,2,2019-2,44,24,37
2595,1,2010-1,43,25,36
338,2,2015-1,48,26,5
5627,1,2012-2,27,27,76
4584,4,2017-2,48,28,62
3552,3,2009-2,48,29,49
4827,1,2019-2,40,30,65
3907,1,2020-1,39,1,53
5651,3,2017-1,50,2,76
4517,3,2019-1,48,3,61
3514,1,2017-1,21,4,48
440,1,2019-2,25,5,6
2627,2,2017-1,30,6,36
1796,1,2021-1,29,7,24
5286,3,2019-1,43,8,71
829,1,2011-1,33,9,12
1511,3,2008-2,37,10,21
1413,1,2020-1,22,11,19
4022,3,2012-2,36,12,55
2814,2,2010-2,46,13,39
5445,1,2022-2,22,14,73
2994,1,2015-1,40,15,41
3822,2,2018-1,40,16,52
307,3,2009-1,29,17,5
1988,3,2014-1,39,18,27
259,1,2015-2,38,19,4
1689,1,2014-1,30,20,23
4215,3,2022-2,42,21,57
450,3,2021-1,25,22,6
4156,3,2009-2,36,23,57
2632,3,2017-2,41,24,36
4908,4,2021-2,27,25,66
1493,2,2020-2,39,26,20
282,1,2019-2,34,27,4
2588,1,2009-1,47,28,36
2207,1,2014-1,34,29,30
854,4,2016-1,21,30,12
3090,3,2019-1,42,1,42
576,1,2019-2,20,2,8
455,3,2022-1,40,3,6
5320,1,2010-2,38,4,72
2365,3,2017-2,49,5,32
1353,1,2009-1,50,6,19
3943,3,2011-1,23,7,54
1387,1,2014-2,23,8,19
903,1,2012-1,34,9,13
4451,1,2021-1,36,10,60
2934,2,2017-1,46,11,40
85,2,2008-1,49,12,2
4930,1,2010-2,40,13,67
3759,1,2020-2,41,14,51
1178,1,2020-1,25,15,16
1226,3,2014-2,26,16,17
494,1,2015-1,39,17,7
4429,4,2016-2,29,18,60
1699,2,2016-2,35,19,23
3253,1,2009-2,34,20,45
2881,1,2008-2,49,21,40
2408,1,2015-1,45,22,33
1337,1,2020-2,31,23,18
4913,1,2022-2,37,24,66
4583,3,2017-2,42,25,62
5715,2,2015-2,43,26,77
3577,3,2014-1,49,27,49
1010,2,2018-2,26,28,14
4490,4,2013-1,44,29,61
588,2,2022-2,34,30,8
5156,2,2010-1,38,1,70
1185,3,2022-2,26,2,16
241,3,2010-2,25,3,4
2835,4,2015-1,41,4,39
5338,4,2013-2,44,5,72
142,2,2019-2,22,6,2
4753,4,2018-1,50,7,64
3568,3,2012-1,48,8,49
2731,2,2009-1,36,9,38
5639,3,2014-1,32,10,76
2641,3,2020-2,44,11,36
4195,1,2019-1,38,12,57
2215,1,2016-2,33,13,30
3561,2,2011-1,30,14,49
5381,2,2010-1,43,15,73
4779,1,2009-1,35,16,65
4750,1,2018-1,24,17,64
38,2,2014-1,28,18,1
405,4,2013-1,38,19,6
249,3,2013-1,26,20,4
2093,2,2021-2,45,21,28
2042,1,2010-1,26,22,28
5694,2,2011-2,23,23,77
3211,4,2015-2,37,24,44
3697,1,2008-1,31,25,51
4932,2,2011-1,47,26,67
5184,1,2015-2,23,27,70
1945,2,2022-2,32,28,26
5542,2,2010-2,42,29,75
3159,1,2018-2,24,30,43
3727,2,2013-2,45,1,51
3013,2,2018-2,21,2,41
5514,2,2020-2,42,3,74
5219,2,2022-1,21,4,70
4776,1,2008-1,33,5,65
814,4,2022-2,20,6,11
3019,4,2019-1,28,7,41
4194,1,2018-2,48,8,57
513,3,2019-2,21,9,7
2607,3,2012-2,26,10,36
2375,2,2020-2,34,11,32
3519,2,2018-1,20,12,48
1044,1,2010-1,39,13,15
1765,3,2014-2,30,14,24
4097,3,2013-1,42,15,56
4258,1,2016-1,46,16,58
4030,2,2014-1,39,17,55
4233,4,2010-1,27,18,58
1943,1,2022-1,36,19,26
5705,2,2013-2,25,20,77
4971,2,2019-2,31,21,67
700,1,2013-2,35,22,10
3991,2,2020-2,49,23,54
3975,2,2017-1,23,24,54
4255,2,2015-1,35,25,58
5476,2,2013-2,23,26,74
157,1,2022-2,31,27,2
3672,4,2017-2,20,28,50
2206,4,2013-2,36,29,30
2999,3,2015-2,39,30,41
1896,2,2011-2,42,1,26
4009,4,2008-1,21,2,55
2759,1,2014-1,41,3,38
2794,4,2021-2,34,4,38
4254,1,2015-1,26,5,58
3188,1,2009-2,34,6,44
5142,1,2021-2,44,7,69
2065,2,2015-2,28,8,28
5273,2,2017-1,43,9,71
171,1,2010-2,31,10,3
1707,1,2018-1,42,11,23
2600,1,2011-1,20,12,36
3521,2,2018-2,43,13,48
3510,1,2016-2,42,14,48
5174,3,2013-1,26,15,70
867,2,2018-2,39,16,12
1749,1,2012-1,44,17,24
3792,4,2012-1,41,18,52
2967,1,2008-1,37,19,41
4697,1,2009-2,21,20,64
2470,2,2012-2,28,21,34
3595,3,2018-1,22,22,49
2469,1,2012-2,22,23,34
201,3,2017-1,29,24,3
3670,2,2017-2,29,25,50
5317,2,2010-1,33,26,72
5721,3,2016-2,27,27,77
1261,1,2021-1,26,28,17
279,2,2019-1,20,29,4
2112,2,2010-1,30,30,29
5186,3,2015-2,21,1,70
4732,2,2015-2,44,2,64
4216,4,2022-2,24,3,57
4351,1,2017-2,35,4,59
4373,3,2021-1,46,5,59
1850,3,2016-2,41,6,25
1771,1,2016-1,27,7,24
4196,2,2019-1,25,8,57
5713,3,2015-1,26,9,77
335,2,2014-2,37,10,5
2647,1,2022-1,31,11,36
2981,3,2011-1,28,12,41
4450,1,2020-2,24,13,60
1958,4,2009-1,33,14,27
1391,2,2015-1,29,15,19
4778,1,2008-2,24,16,65
1444,1,2010-1,38,17,20
461,3,2008-1,33,18,7
630,3,2014-2,36,19,9
1581,2,2022-1,32,20,21
2845,1,2017-2,20,21,39
1041,1,2009-2,41,22,15
2391,2,2010-1,26,23,33
3131,3,2013-1,31,24,43
2540,1,2013-1,49,25,35
594,2,2008-2,37,26,9
1705,3,2017-2,23,27,23
2797,3,2022-1,39,28,38
2431,1,2020-1,34,29,33
637,2,2016-1,20,30,9
1450,1,2011-2,23,1,20
403,2,2013-1,42,2,6
737,1,2021-2,41,3,10
87,4,2008-1,32,4,2
2593,2,2009-2,24,5,36
2501,1,2019-2,40,6,34
3186,3,2009-1,28,7,44
402,1,2013-1,27,8,6
4353,3,2017-2,32,9,59
1321,1,2016-1,32,10,18
454,2,2022-1,29,11,6
3476,2,2010-2,36,12,48
4106,2,2015-1,30,13,56
2228,4,2018-2,30,14,30
4946,2,2014-1,44,15,67
1653,2,2021-1,38,16,22
2604,1,2012-1,48,17,36
1515,1,2009-2,47,18,21
3923,2,2022-2,29,19,53
1191,3,2008-2,34,20,17
3642,1,2013-2,36,21,50
5695,1,2012-1,35,22,77
2634,1,2018-2,21,23,36
2444,3,2022-2,22,24,33
5112,4,2015-1,41,25,69
5459,3,2010-2,46,26,74
361,1,2019-2,44,27,5
548,1,2013-2,34,28,8
2472,1,2013-2,24,29,34
4430,1,2017-1,38,30,60
5724,2,2017-1,23,1,77
2491,3,2017-2,32,2,34
1467,2,2016-1,30,3,20
5661,1,2019-2,42,4,76
4321,4,2012-1,41,5,59
3549,1,2009-1,26,6,49
110,1,2012-2,27,7,2
1609,2,2012-2,29,8,22
1371,4,2012-1,48,9,19
4028,1,2013-2,20,10,55
5265,2,2015-2,42,11,71
3304,2,2020-2,26,12,45
2608,1,2013-1,22,13,36
4557,2,2012-1,20,14,62
